0
Cryptosporidium parvum
Homo sapiens
Equus asinus
Mauremys mutica
Gossypium stocksii
Channa maculata
Fraxinus pennsylvanica
Erebia ligea
Orgyia antiqua
Trifolium pratense
Chrysopa pallens
Scatophagus argus
Caenorhabditis elegans
Aspergillus flavus
Prunus armeniaca
Brassica napus
Pyrenophora tritici-repentis
Saccharomycopsis sp. TF-2021a
Bactrocera dorsalis
Drosophila simulans
Muntiacus crinifrons
Hormiphora californensis
Prunus salicina
Prunus davidiana
Prunus mira
Hydropotes inermis
Muntiacus reevesi
Spironucleus salmonicida
Ganoderma boninense
Sindora glabra
Callinectes sapidus
Panax ginseng
Panax stipuleanatus
Panax quinquefolius
Panax japonicus
Arabis montbretiana
Xestia c-nigrum
Emmelina monodactyla
Malus domestica
Mesoligia furuncula
Steromphala cineraria
Haliclystus octoradiatus
Lasioglossum lativentre
Lasioglossum morio
Omphaloscelis lunosa
Griposia aprilina
Gymnosoma rotundatum
Cheilosia vulpina
Eristalis arbustorum
Hordeum vulgare
Pyrenophora teres
Felis catus
Gallus gallus
Aegilops tauschii
Anguilla rostrata
Danio rerio
Aphis gossypii
Vanessa atalanta
Solanum lycopersicum
Eilema sororculum
Neogale vison
Drosophila melanogaster
Solanum tuberosum
Saccharomyces uvarum
Phrynosoma platyrhinos
Apis cerana
Trichoderma semiorbis
Siniperca chuatsi
Cotesia glomerata
Acanthopagrus latus
Alternaria alternata
Gynochthodes officinalis
Saccharum hybrid cultivar
Lutjanus erythropterus
Litchi chinensis
Platycheirus albimanus
Bellardia pandia
Malus sylvestris
Spilarctia lutea
Sacculina carcini
Tomocerus qinae
Paraescarpia echinospica
Chiloscyllium plagiosum
Ancistrocerus nigricornis
Thecocarcelia acutangulata
Eilema depressum
Coremacera marginata
Agriopis aurantiaria
Eupsilia transversa
Agrochola circellaris
Anoplius nigerrimus
Membranipora membranacea
Tenthredo notha
Ptilodon capucinus
Harmonia axyridis
Melanostoma mellinum
Hydraecia micacea
Sesia apiformis
Dunaliella primolecta
Thunnus albacares
Ogataea polymorpha
Eleutherodactylus coqui
Brassica juncea
Taxus chinensis
Hypophthalmichthys nobilis
Mytilus edulis
Metopolophium dirhodum
Cromileptes altivelis
Felis chaus
Dendrolimus kikuchii
Ctenopharyngodon idella
Dendrobium chrysotoxum
Bubalus bubalis
Vitellaria paradoxa
Syngnathoides biaculeatus
Phyllopteryx taeniolatus
Acanthochlamys bracteata
Fusarium musae
Typha latifolia
Aristolochia fimbriata
Quercus lobata
Apis mellifera
Bruguiera parviflora
Raphanus raphanistrum x Raphanus sativus
Pleurotus cornucopiae
Dermochelys coriacea
Cyrtorhinus lividipennis
Raphanus sativus
Raphanus raphanistrum
Myxocyprinus asiaticus
Astyanax mexicanus
Gambusia affinis
Campaea margaritaria
Aporia crataegi
Papilio machaon
Hydriomena furcata
Bremia lactucae
Rhododendron ovatum
Hibiscus mutabilis
Micropterus salmoides
Fusarium poae
Phalera bucephala
Acrocephalus scirpaceus
Bos gaurus
Vespa velutina
Thlaspi arvense
Ricinus communis
Trichoderma simmonsii
Verticillium nonalfalfae
Engystomops pustulosus
Dendrobium officinale
Rhinogobius similis
Hydrophis curtus
Hydrophis cyanocinctus
Toxoplasma gondii
Mastacembelus armatus
Venturia canescens
Gossypium anomalum
Pammene fasciana
Pterostichus madidus
Marthasterias glacialis
Peribatodes rhomboidaria
Furcula furcula
Apoderus coryli
Bombus sylvestris
Oedothorax gibbosus
Hymenochirus boettgeri
Caenorhabditis nigoni
Drosophila teissieri
Dromiciops gliroides
Brassica rapa
Saccharomyces bayanus
Rafetus swinhoei
Amaranthus cruentus
Buddleja alternifolia
Drosophila yakuba
Drosophila santomea
Osmanthus fragrans
Prionailurus bengalensis
Lolium perenne
Pharus latifolius
Puccinia triticina
Oryza sativa
Cervus canadensis
Miscanthus floridulus
Spodoptera frugiperda
Bombus hypnorum
Thymelicus sylvestris
Dolichovespula saxonica
Chrysotoxum bicinctum
Aelia acuminata
Cantharis rustica
Pyrgus malvae
Apamea monoglypha
Dolichovespula media
Candida haemuloni
Wickerhamomyces anomalus
Paulownia fortunei
Protopterus annectens
Heterodera glycines
Aspergillus niger
Drosophila ananassae
Chelonia mydas
Triticum aestivum
Erpetoichthys calabaricus
Carya illinoinensis
Branchiostoma floridae x Branchiostoma belcheri
Alosa sapidissima
Actinidia eriantha
Penaeus chinensis
Arabidopsis thaliana x Arabidopsis arenosa
Arabidopsis suecica
Megalops atlanticus
Solea senegalensis
Solanum stenotomum
Sceloporus undulatus
Ovis aries
Lycium barbarum
Thunnus maccoyii
Xanthogramma pedissequum
Amphipyra berbera
Cervus elaphus
Bibio marci
Ocypus olens
Ectemnius lituratus
Lineus longissimus
Andrena haemorrhoa
Adalia bipunctata
Ypsolopha scabrella
Bombus terrestris
Ectemnius continuus
Cydia splendana
Nysson spinosus
Cerceris rybyensis
Acronicta aceris
Taurulus bubalis
Tinea semifulvella
Carcina quercana
Chrysoteuchia culmella
Bembecia ichneumoniformis
Malachius bipustulatus
Ennomos quercinarius
Parapoynx stratiotata
Noctua janthe
Mythimna ferrago
Vespa crabro
Acomys percivali
Acomys kempi
Acomys dimidiatus
Beaufortia kweichowensis
Tribolium confusum
Avicennia marina
Citrus sinensis
Streblospio benedicti
Fraxinus excelsior
Hemibagrus wyckioides
Trichoderma harzianum
Trypanosoma brucei
Plutella xylostella
Cnaphalocrocis exigua
Alternaria longipes
Pachyrhynchus sulphureomaculatus
Dryas iulia
Eueides isabella
Diglossa brunneiventris
Schlechtendalia chinensis
Gossypium barbadense
Quercus aquifolioides
Fragaria x ananassa
Leptobrachium ailaonicum
Riptortus pedestris
Channa argus
Astatotilapia calliptera
Blumeria graminis
Marasmius oreades
Anopheles rivulorum
Streptopelia turtur
Fringilla coelebs
Pugionium cornutum
Drosophila willistoni
Cucurbita argyrosperma
Jacaranda mimosifolia
Telopea speciosissima
Puntigrus tetrazona
Empoasca onukii
Megalobrama amblycephala
Populus tomentosa
Paracanthobrama guichenoti
Prunus fruticosa
Solenopsis invicta
Certhia americana
Arachis cardenasii
Arachis duranensis
Allium sativum
Gobiocypris rarus
Babesia bovis
Conus ventricosus
Reinhardtius hippoglossoides
Hippocampus abdominalis
Ephestia elutella
Sparassis latifolia
Boechera stricta
Volucella inanis
Blastobasis adustella
Eristalis pertinax
Crocallis elinguaria
Idaea aversata
Zingiber officinale
Salvia splendens
Ustilaginoidea virens
Fagus sylvatica
Nomada fabriciana
Dolomedes plantarius
Habrosyne pyritoides
Zeuzera pyrina
Caprimulgus europaeus
Coccinella septempunctata
Impatiens glandulifera
Osmia bicornis
Brachyptera putata
Hemaris fuciformis
Propsilocerus akamusi
Noctua pronuba
Arvicola amphibius
Falco naumanni
Panthera leo
Citrus trifoliata
Leopardus geoffroyi
Medicago ruthenica
Polypedilum vanderplanki
Prunus persica
Vulpes lagopus
Anguilla anguilla
Cheilinus undulatus
Cyprinus carpio
Taxus wallichiana
Oncorhynchus tshawytscha
Bos taurus x Bison bison
Erithacus rubecula
Taeniopygia guttata
Solanum commersonii
Gillenia trifoliata
Chlamydomonas reinhardtii
Aquila chrysaetos
Takifugu rubripes
Rhegmatorhina hoffmannsi
Anabas testudineus
Sparus aurata
Echeneis naucrates
Rhinatrema bivittatum
Salmo trutta
Microcaecilia unicolor
Geotrypetes seraphini
Eucalyptus caleyi
Aspergillus oryzae
Citrullus lanatus
Lytechinus variegatus
Brassica oleracea
Gossypium tomentosum
Callithrix jacchus
Isochrysis galbana
Danaus plexippus
Heterotis niloticus
Metaphire vulgaris
Anopheles merus
Ochropleura plecta
Pieris napi
Chrysoperla carnea
Clostera curtula
Schrankia costaestrigalis
Vespula vulgaris
Autographa pulchrina
Ochlodes sylvanus
Leptidea sinapis
Erannis defoliaria
Fabriciana adippe
Plebejus argus
Anthocharis cardamines
Biston betularia
Pheosia gnoma
Hesperia comma
Glaucopsyche alexis
Gymnogyps californianus
Rhododendron griersonianum
Bretschneidera sinensis
Cairina moschata
Cryphonectria parasitica
Pneumocystis sp. 'macacae'
Maniola hyperantus
Akebia trifoliata
Toxotes jaculatrix
Cuculus canorus
Chelmon rostratus
Leishmania enriettii
Leishmania sp. Namibia
Porcisia hertigi
Leishmania sp. Ghana 2012 LV757
Leishmania orientalis
Leishmania martiniquensis
Aureobasidium melanogenum
Pisum sativum
Hemerocallis citrina
Xenopus laevis
Clonorchis sinensis
Podospora anserina
Meleagris gallopavo
Ambystoma mexicanum
Boloria selene
Canis lupus
Atethmia centrago
Collichthys lucidus
Polyodon spathula
Eimeria tenella
Cygnus olor
Melanotaenia boesemani
Ciconia maguari
Aplochiton taeniatus
Amia calva
Carcharodon carcharias
Portunus trituberculatus
Alosa alosa
Pluvialis apricaria
Giraffa camelopardalis
Amazona aestiva
Myiopsitta monachus
Pristis pectinata
Amblyraja radiata
Vespula germanica
Rhagonycha fulva
Abrostola tripartita
Scyliorhinus canicula
Allium cepa
Pheosia tremula
Lysandra bellargus
Maniola jurtina
Pyrochroa serraticornis
Bombus pascuorum
Bombus hortorum
Hecatera dysodea
Salix suchowensis
Ectropis grisescens
Nematolebias whitei
Spirodela intermedia
Clupea harengus
Pan paniscus
Lachancea kluyveri
Monilinia vaccinii-corymbosi
Saccharomyces eubayanus
Parastagonospora nodorum
Pyricularia oryzae
Podospora comata
Lycaena phlaeas
Mimas tiliae
Oryza nivara
Oryza glumipatula
Larimichthys crocea
Oryza glaberrima
Oryza brachyantha
Oryza punctata
Oryza barthii
Oryza meridionalis
Anopheles arabiensis
Anopheles coluzzii
Dendrocalamus latiflorus
Mytilus coruscus
Candida albicans
Kluyveromyces marxianus
Histoplasma capsulatum
Epinephelus lanceolatus
Coelopa frigida
Laodelphax striatellus
Sogatella furcifera
Eucalyptus fibrosa
Eucalyptus cladocalyx
Eucalyptus lansdowneana
Eucalyptus curtisii
Eucalyptus polyanthemos
Eucalyptus leucophloia
Eucalyptus paniculata
Gossypium mustelinum
Eucalyptus shirleyi
Poecilia formosa
Luffa aegyptiaca
Hepsetus odoe
Hormaphis cornu
Pneumocystis wakefieldiae
Eristalis tenax
Bactrocera tryoni
Fusarium culmorum
Fusarium pseudograminearum
Vanessa cardui
Tachina fera
Xylota sylvarum
Amphipyra tragopoginis
Deilephila porcellus
Ennomos fuscantarius
Laothoe populi
Lysandra coridon
Mellicta athalia
Spilosoma lubricipeda
Tinea trinotella
Nymphalis polychloros
Gasterosteus aculeatus
Vaccinium myrtillus
Notodonta dromedarius
Phacochoerus africanus
Ceratobasidium sp. AG-Ba
Rhizoctonia solani
Brettanomyces bruxellensis
Rana temporaria
Bufo bufo
Autographa gamma
Pararge aegeria
Notocelia uddmanniana
Noctua fimbriata
Mamestra brassicae
Lymantria monacha
Cosmia trapezina
Endotricha flammealis
Thyatira batis
Phlogophora meticulosa
Pieris rapae
Mythimna impura
Limenitis camilla
Hypena proboscidalis
Hylaea fasciaria
Euproctis similis
Erynnis tages
Cyaniris semiargus
Celastrina argiolus
Apotomis turbidana
Aricia agestis
Nymphalis urticae
Nymphalis io
Melitaea cinxia
Laspeyria flexula
Syritta pipiens
Pieris brassicae
Blastobasis lacticolella
Colias croceus
Fusarium oxysporum
Acanthisitta chloris
Ictidomys tridecemlineatus
Tripterygium wilfordii
Xiphias gladius
Istiophorus platypterus
Scheffersomyces stipitis
Aspergillus luchuensis
Aspergillus puulaauensis
Aspergillus chevalieri
Panicum virgatum
Polypterus senegalus
Leishmania donovani
Leishmania infantum
Panax notoginseng
Vigna angularis
Corvus cornix
Oryctolagus cuniculus
Polydactylus sextarius
Toxotes chatareus
Sceloporus tristichus
Platichthys stellatus
Pangasianodon hypophthalmus
Leptodermis oblonga
Trichoderma reesei
Digitaria exilis
Theileria annulata
Brassica carinata
Nibea albiflora
Penicillium digitatum
Gastrodia elata
Stagonosporopsis sp. YZ-2020a
Mugilogobius chulae
Craniophora ligustri
Scaeva pyrastri
Dioscorea cayenensis
Clitopilus hobsonii
Caenorhabditis tropicalis
Oreochromis aureus
Tetrahymena thermophila
Ustilago maydis
Codonopsis lanceolata
Platycodon grandiflorus
Dendrobium huoshanense
Eutrema salsugineum
Eucommia ulmoides
Plasmodium knowlesi
Morus alba
Gracilinanus agilis
Eucalyptus grandis
Rattus norvegicus
Salvelinus namaycush
Antechinus flavipes
Brassica nigra
Psidium guajava
Ceratodon purpureus
Neoceratodus forsteri
Sorghum bicolor
Vanilla planifolia
Corylus heterophylla
Catharus ustulatus
Anopheles parensis
Anopheles vaneedeni
Anopheles longipalpis
Anopheles sp. NFL-2015
Anopheles cf. funestus SBV-2013
Cucumis sativus
Cannabis sativa
Mauremys reevesii
Dromaius novaehollandiae
Drosophila innubila
Syntrichia caninervis
Neospora caninum
Secale cereale
Eucalyptus dawsonii
Eucalyptus guilfoylei
Eucalyptus victrix
Eucalyptus pumila
Eucalyptus sideroxylon x Eucalyptus melliodora
Gigantopelta aegis
Vitis amurensis
Arachis hypogaea
Debaryomyces hansenii
Drosophila triauraria
Triplophysa dalaica
Salix dunnii
Branchiostoma floridae x Branchiostoma japonicum
Tachyglossus aculeatus
Setophaga coronata
Crassostrea hongkongensis
Motacilla alba
Olea europaea
Hydrochoerus hydrochaeris
Sylvilagus bachmani
Culex quinquefasciatus
Brettanomyces nanus
Coptis chinensis
Phaseolus vulgaris
Lethenteron reissneri
Nilaparvata lugens
Chrysoporthe sp. MAF-2017a
Anas platyrhynchos
Hermetia illucens
Anopheles atroparvus
Anopheles albimanus
Lentinula edodes
Kryptolebias marmoratus
Bombyx mori
Argiope bruennichi
Urochloa ruziziensis
Lytechinus pictus
Capra hircus
Pao palembangensis
Elaeis guineensis
Ornithorhynchus anatinus
Teleopsis dalmanni
Chrysemys picta
Entosphenus tridentatus
Penaeus monodon
Rhinolophus ferrumequinum
Drosophila subpulchrella
Pogoniulus pusillus
Sebastes umbrosus
Pygocentrus nattereri
Choloepus didactylus
Falco rusticolus
Trypanosoma cruzi
Tetracentron sinense
Pristionchus pacificus
Macrobrachium nipponense
Entamoeba histolytica
Peromyscus maniculatus
Solanum pimpinellifolium
Scenedesmus sp. PABB004
Corymbia citriodora
Aphidius gifuensis
Agaricus bisporus
Bufo gargarizans
Archivesica marissinica
Plasmodium vivax
Amphicarpaea edgeworthii
Cnaphalocrocis medinalis
Senna tora
Plasmodium berghei
Naegleria fowleri
Manduca sexta
Balaenoptera musculus
Xenentodon cancila
Bombus haemorrhoidalis
Arachis stenosperma
Bombus breviceps
Bombus ignitus
Bombus pyrosoma
Bombus turneri
Zerene cesonia
Anableps anableps
Peromyscus leucopus
Dryobates pubescens
Sylvia borin
Podarcis muralis
Amaranthus hypochondriacus
Silurus meridionalis
Anthracocystis panici-leucophaei
Carposina sasakii
Morella rubra
Oncorhynchus mykiss
Sebastes schlegelii
Ochotona princeps
Sarcophaga peregrina
Centella asiatica
Diospyros lotus
Pipistrellus pipistrellus
Poecilia reticulata
Beauveria bassiana
Takifugu bimaculatus
Leishmania tropica
Bradysia coprophila
Ovis orientalis
Vespula pensylvanica
Malassezia pachydermatis
Yarrowia lipolytica
Gossypium gossypioides
Gossypium lobatum
Gossypium laxum
Gossypium armourianum
Gossypium schwendimanii
Gossypium harknessii
Gossypium davidsonii
Gossypium klotzschianum
Gossypium aridum
Gossypium trilobum
Gossypium raimondii
Leishmania chagasi
Apolygus lucorum
Ictalurus punctatus
Carassius auratus
Nothobranchius furzeri
Nelumbo nucifera
Betta splendens
Acomys russatus
Onychomys torridus
Angomonas deanei
Glycine soja
Rhododendron simsii
Denticeps clupeoides
Sciurus vulgaris
Parambassis ranga
Lutra lutra
Syngnathus acus
Neosciurus carolinensis
Gouania willdenowi
Colocasia esculenta
Eucalyptus globulus
Angophora floribunda
Corymbia maculata
Corymbia calophylla
Eucalyptus camaldulensis
Eucalyptus brandiana
Eucalyptus albens
Eucalyptus cloeziana
Eucalyptus coolabah
Eucalyptus decipiens
Eucalyptus erythrocorys
Eucalyptus marginata
Eucalyptus microcorys
Eucalyptus salubris
Eucalyptus sideroxylon
Monomorium pharaonis
Eucalyptus tenuipes
Eucalyptus viminalis
Eucalyptus virginea
Sander lucioperca
Eucalyptus regnans
Sciaenops ocellatus
Fundulus heteroclitus
Tachypleus gigas
Prunus avium
Plasmodium vinckei
Torulaspora globosa
Sinella curviseta
Aeschynomene evenia
Acropora millepora
Torulaspora sp. CBS 2947
Giraffa tippelskirchi
Ananas comosus
Propylea japonica
Amphilophus citrinellus
Eriocheir sinensis
Ascaris suum
Hypsizygus marmoreus
Penicillium polonicum
Vigna mungo
Metarhizium brunneum
Oscheius tipulae
Lactuca saligna
Mus musculus
Helianthus annuus
Plasmodium chabaudi
Lynx canadensis
Zalophus californianus
Glycine latifolia
Plasmodium sp. DRC-Itaito
Coloeus monedula
Zygotorulaspora mrakii
Phaseolus lunatus
Exserohilum turcicum
Caligus rogercresseyi
Danio aesculapii
Danio kyathit
Macadamia integrifolia
Talaromyces rugulosus
Nyctibius grandis
Megalops cyprinoides
Electrophorus electricus
Xenopus tropicalis
Antennarius maculatus
Oreochromis niloticus
Scophthalmus maximus
Chimonanthus salicifolius
Rhipicephalus sanguineus
Dermacentor silvarum
Haemaphysalis longicornis
Rhipicephalus microplus
Hyalomma asiaticum
Hippoglossus stenolepis
Drosophila suzukii
Cricetulus griseus
Verasper variegatus
Paralithodes platypus
Eucalyptus melliodora
Eriosoma lanigerum
Plectropomus leopardus
Apiotrichum mycotoxinovorans
Daphnia sinensis
Etheostoma cragini
Gardenia jasminoides
Trachemys scripta
Pteromalus puparum
Phyllostomus discolor
Trifolium occidentale
Ailuropoda melanoleuca
Setaria viridis
Oncorhynchus keta
Litsea cubeba
Pachypsylla venusta
Branchiostoma floridae
Aspergillus parasiticus
Pseudochaenichthys georgianus
Molothrus ater
Onychostoma macrolepis
Ameiurus melas
Primulina huaijiensis
Luffa acutangula
Asparagus setaceus
Chrysomallon squamiferum
Peltaster fructicola
Melopsittacus undulatus
Lactuca sativa
Oryzias melastigma
Dendrolimus punctatus
Siniperca scherzeri
Coreoperca whiteheadi
Siniperca knerii
Brugia pahangi
Carcinoscorpius rotundicauda
Flammulina velutipes
Zootoca vivipara
Rattus rattus
Thinopyrum elongatum
Tursiops truncatus
Arvicanthis niloticus
Drosophila busckii
Camarhynchus parvulus
Quercus mongolica
Rhamnella rubrinervis
Poecile atricapillus
Erysimum cheiranthoides
Epinephelus fuscoguttatus
Coregonus sp. 'balchen'
Carex littledalei
Spodoptera exigua
Crassostrea gigas
Stictonetta naevosa
Nettapus auritus
Heteronetta atricapilla
Oxyura jamaicensis
Trichosurus vulpecula
Balearica regulorum
Drosophila elegans
Esox lucius
Strigops habroptila
Saccharomyces pastorianus
Pisaster ochraceus
Petromyzon marinus
Gadus morhua
Phoenix dactylifera
Belonocnema treatae
Gossypium longicalyx
Tigriopus japonicus
Acipenser ruthenus
Asterias rubens
Isatis tinctoria
Talaromyces marneffei
Hevea brasiliensis
Cervus hanglu
Hericium erinaceus
Erigeron canadensis
Papaver somniferum
Caenorhabditis remanei
Sequoiadendron giganteum
Lupinus albus
Malassezia globosa
Fragaria nilgerrensis
Drosophila virilis
Nasonia vitripennis
Perca fluviatilis
Apium graveolens
Malassezia furfur
Plasmodium falciparum
Solanum pinnatisectum
Coturnix japonica
Formica selysi
Camelus ferus
Neopyropia yezoensis
Mustela erminea
Periophthalmus magnuspinnatus
Chiroxiphia lanceolata
Thamnaconus septentrionalis
Sterna hirundo
Sylvia atricapilla
Merops nubicus
Lacerta agilis
Cariama cristata
Aythya fuligula
Phoenicopterus ruber
Hippoglossus hippoglossus
Oryza longistaminata
Pterocles gutturalis
Thamnophis elegans
Cyclopterus lumpus
Bucorvus abyssinicus
Tauraco erythrolophus
Geothlypis trichas
Sinonovacula constricta
Coix lacryma-jobi
Notolabrus celidotus
Phenacoccus solenopsis
Ficus carica
Lepus timidus
Achatina immaculata
Rhododendron williamsianum
Piliocolobus tephrosceles
Malurus cyaneus
Naja naja
Xiphophorus hellerii
Neostethus bicornis
Pecten maximus
Coix aquatica
Benincasa hispida
Fragaria iinumae
Bos grunniens
Trifolium repens
Leptobrachium leishanense
Sarcophilus harrisii
Drosophila bifasciata
Drosophila albomicans
Corvus moneduloides
Cryptococcus cf. gattii
Actinidia chinensis
Fusarium fujikuroi
Oncorhynchus kisutch
Giardia intestinalis
Bos grunniens x Bos taurus
Mikania micrantha
Clavispora lusitaniae
Punica granatum
Salix brachista
Morchella crassipes
Thalassophryne amazonica
Ruditapes philippinarum
Nannochloropsis oceanica
Pyrus ussuriensis x Pyrus communis
Alca torda
Camelus dromedarius
Nymphaea colorata
Muntiacus muntjak
Etheostoma spectabile
Trichinella spiralis
Papio anubis
Lichtheimia ramosa
Phocoena sinus
Nyssa sinensis
Mastomys coucha
Drosophila miranda
Bipolaris sorokiniana
Gossypium australe
Kluyveromyces lactis
Triplophysa tibetana
Aspergillus sojae
Cocos nucifera
Gorilla gorilla
Drosophila athabasca
Drosophila subobscura
Drosophila lowei
Sitobion miscanthi
Gossypium darwinii
Cordyceps militaris
Acer yangbiense
Macaca mulatta
Gossypium turneri
Chanos chanos
Populus simonii
Takifugu flavidus
Coilia nasus
Cicer arietinum
Kryptolebias hermaphroditus
Pyrus betulifolia
Chloropicon primus
Eragrostis curvula
Antonospora locustae
Archocentrus centrarchus
Venturia effusa
Haemonchus contortus
Plasmodium yoelii
Cicer reticulatum
Tigriopus californicus
Rhinopithecus roxellana
Carpinus fangiana
Gopherus evgoodei
Myripristis murdjan
Sphaeramia orbicularis
Salarias fasciatus
Leishmania braziliensis
Pyrrhoderma noxium
Musa balbisiana
Giardia muris
Cryptococcus floricola
Suricata suricatta
Nomascus leucogenys
Epinephelus moara
Octopus sinensis
Triticum turgidum
Cryptococcus wingfieldii
Oncorhynchus nerka
Pleurotus ostreatus
Sporisorium graminicola
Lonchura striata
Steinernema carpocapsae
Echium plantagineum
Scutellaria baicalensis
Gossypioides kirkii
Acyrthosiphon pisum
Calypte anna
Spodoptera litura
Leishmania amazonensis
Alternaria brassicae
Saccharomyces kudriavzevii
Peromyscus polionotus
Lagenaria siceraria
Scleropages formosus
Pyxicephalus adspersus
Vitis riparia
Drosophila mauritiana
Drosophila sechellia
Juglans microcarpa x Juglans regia
Pomacea canaliculata
Ectocarpus sp. Ec32
Ipomoea trifida
Plasmodium sp. gorilla clade G3
Coffea canephora
Plasmodium sp. gorilla clade G1
Tachypleus tridentatus
Hymenolepis microstoma
Parus major
Andrographis paniculata
Thymallus thymallus
Pyricularia pennisetigena
Pyricularia sp. CBS 133598
Perca flavescens
Pyricularia grisea
Oryzias latipes
Physeter catodon
Spatholobus suberectus
Cercospora sojina
Talaromyces funiculosus
Metschnikowia aff. pulcherrima
Cottoperca gobio
Rhopalosiphum maidis
Triticum dicoccoides
Alloteropsis semialata
Vigna unguiculata
Verticillium dahliae
Rosa chinensis
Gossypium thurberi
Lateolabrax maculatus
Saccharomycopsis malanga
Oryzias javanicus
Crotalus viridis
Paecilomyces variotii
Anopheles funestus
Exophiala lecanii-corni
Hyphopichia burtonii
Hyphopichia pseudoburtonii
Bos indicus x Bos taurus
Amphiprion percula
Epichloe festucae
Coffea arabica
Coffea eugenioides
Fusarium verticillioides
Malassezia restricta
Panicum miliaceum
Ooceraea biroi
Taenia multiceps
Trichoplusia ni
Ipomoea triloba
Xiphophorus couchianus
Medicago truncatula
Saccharum spontaneum
Candida hispaniensis
Saccharomyces jurei
Metschnikowia reukaufii
Neodiprion lecontei
Theropithecus gelada
Chlorella sorokiniana
Monascus purpureus
Zymoseptoria tritici
Fusarium venenatum
Schizosaccharomyces pombe
Panicum hallii
Triticum urartu
Arachis monticola
Pichia kudriavzevii
Cynara cardunculus
Caenorhabditis inopinata
Encephalitozoon cuniculi
Maylandia zebra
Plasmodium sp. gorilla clade G2
Plasmodium reichenowi
Cryptococcus gattii VGII
